pref;uptime;ax;ay;az;gx;gy;gz;mx;my;mz;pressure;altitude;tempreature;simulation;one;two;three;four;five;six;seven;eight
DAT;209682; 0.013; -0.015; -0.110; 2.940; -4.235; 22.575; -0.897; 0.141; -3.007; 955.784; 394.353; -2; 554.518; 85; 2; 0; 0; 0; 0; 0; 0
DAT;209729; 0.066; -0.013; -0.128; 2.450; -4.760; 22.050; -0.897; 0.141; -3.007; 955.347; 397.952; -2; 500.733; 85; 2; 0; 0; 0; 0; 0; 0
DAT;209795; 0.016; 0.008; -0.129; 0.665; -5.810; 19.740; -0.914; 0.133; -3.007; 954.875; 402.056; -2; 595.689; 85; 2; 0; 0; 0; 0; 0; 0
DAT;209839; 0.061; -0.001; -0.184; 2.870; -5.950; 17.640; -0.914; 0.133; -3.007; 954.875; 402.302; -2; 595.689; 85; 2; 0; 0; 0; 0; 0; 0
DAT;209906; 0.055; 0.022; -0.151; 2.380; -6.125; 16.240; -0.929; 0.137; -3.003; 954.561; 405.029; -2; 414.358; 85; 2; 0; 0; 0; 0; 0; 0
DAT;209950; 0.027; 0.020; -0.087; 3.675; -6.020; 14.910; -0.929; 0.137; -3.003; 954.071; 408.290; -2; 490.696; 85; 2; 0; 0; 0; 0; 0; 0
DAT;209994; -0.097; 0.005; -0.056; 4.725; -6.510; 14.315; -0.943; 0.136; -3.010; 954.071; 409.299; -2; 606.317; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210060; 0.025; -0.055; -0.087; 5.075; -7.595; 12.320; -0.943; 0.134; -3.001; 953.736; 412.249; -2; 518.758; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210104; 0.042; 0.055; -0.071; 6.755; -9.275; 13.020; -0.954; 0.134; -3.001; 953.447; 414.194; -2; 518.758; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210151; -0.019; -0.018; -0.073; 4.480; -8.435; 12.215; -0.954; 0.134; -3.001; 953.447; 414.791; -2; 464.622; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210217; -0.019; 0.120; -0.031; 5.460; -9.135; 12.180; -0.963; 0.131; -3.009; 953.182; 417.116; -2; 478.673; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210261; -0.011; -0.006; -0.108; 5.810; -9.240; 9.730; -0.975; 0.127; -3.005; 952.687; 420.406; -2; 420.944; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210305; 0.024; -0.021; -0.050; 6.160; -9.030; 10.045; -0.975; 0.127; -3.005; 952.687; 421.425; -2; 420.944; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210371; -0.002; 0.000; -0.067; 6.895; -8.925; 10.955; -0.977; 0.129; -3.008; 952.331; 424.419; -2; 640.484; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210415; 0.099; 0.072; -0.057; 8.505; -9.100; 10.220; -0.977; 0.129; -3.008; 951.993; 426.826; -2; 529.812; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210459; 0.035; -0.001; -0.080; 9.030; -9.450; 12.145; -0.982; 0.131; -3.001; 951.993; 427.533; -2; 531.227; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210527; 0.109; -0.003; -0.079; 9.135; -9.450; 11.830; -0.982; 0.131; -3.001; 951.625; 430.604; -2; 497.278; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210593; 0.038; 0.015; -0.112; 8.855; -10.115; 9.940; -0.979; 0.124; -3.010; 951.352; 432.602; -2; 497.278; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210637; 0.094; -0.007; -0.078; 7.245; -10.850; 9.590; -0.979; 0.124; -3.010; 951.352; 433.167; -2; 437.976; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210703; -0.000; -0.000; -0.077; 6.755; -11.375; 10.045; -0.978; 0.126; -2.996; 951.032; 435.968; -2; 498.740; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210750; 0.023; 0.023; -0.070; 7.350; -11.060; 9.380; -0.978; 0.126; -2.996; 950.762; 437.790; -2; 527.218; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210816; -0.123; 0.021; -0.044; 6.335; -10.850; 10.185; -0.957; 0.125; -2.994; 950.445; 440.466; -2; 498.030; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210860; -0.003; 0.032; -0.110; 5.775; -10.430; 10.290; -0.938; 0.128; -2.988; 950.445; 441.128; -2; 530.142; 85; 2; 0; 0; 0; 0; 0; 0
DAT;210929; -0.121; 0.021; -0.068; 5.005; -9.415; 10.325; -0.938; 0.128; -2.988; 950.160; 443.518; -2; 491.191; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211017; 0.018; 0.014; -0.072; 5.180; -9.415; 8.960; -0.934; 0.130; -2.992; 949.879; 445.986; -2; 447.980; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211061; -0.018; 0.120; -0.041; 5.040; -9.240; 17.675; -0.958; 0.134; -2.986; 949.703; 447.294; -2; 515.313; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211127; -0.012; 0.023; -0.078; 3.535; -8.925; 9.660; -0.958; 0.134; -2.986; 949.703; 447.684; -2; 475.727; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211215; 0.002; 0.020; -0.051; 4.270; -8.155; 11.060; -0.990; 0.170; -2.984; 949.076; 452.540; -2; 538.564; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211259; 0.010; 0.004; -0.090; 4.270; -7.210; 9.975; -1.033; 0.226; -2.973; 949.076; 453.163; -2; 533.862; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211347; 0.013; 0.002; -0.051; 5.145; -6.825; 10.150; -1.033; 0.226; -2.973; 948.882; 454.883; -2; 478.311; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211414; 0.031; 0.000; -0.073; 4.550; -6.370; 11.025; -1.061; 0.273; -2.957; 948.696; 456.445; -2; 456.894; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211458; 0.014; 0.028; -0.049; 4.830; -6.790; 9.870; -1.080; 0.275; -2.897; 948.393; 458.543; -2; 486.685; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211546; 0.017; 0.014; -0.062; 4.795; -7.420; 17.535; -1.080; 0.275; -2.897; 948.215; 460.391; -2; 541.438; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211594; 0.019; 0.007; -0.043; 4.445; -7.700; 16.660; -1.084; 0.224; -2.838; 948.215; 460.761; -2; 485.680; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211660; -0.002; 0.000; -0.036; 4.410; -8.365; 7.700; -1.096; 0.178; -2.738; 948.100; 461.775; -2; 473.950; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211751; 0.039; 0.020; -0.047; 4.095; -7.700; 8.120; -1.096; 0.142; -2.763; 947.793; 464.451; -2; 506.441; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211795; 0.026; 0.011; -0.009; 4.620; -8.785; 6.720; -1.111; 0.142; -2.763; 947.695; 465.142; -2; 469.155; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211883; 0.028; 0.034; -0.041; 4.375; -10.640; 3.990; -1.116; 0.151; -2.730; 947.462; 467.282; -2; 473.830; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211949; 0.018; 0.030; -0.028; 4.900; -11.550; 2.835; -1.116; 0.151; -2.730; 947.266; 468.704; -2; 515.134; 85; 2; 0; 0; 0; 0; 0; 0
DAT;211993; 0.029; 0.027; -0.005; 4.305; -12.040; 1.925; -1.119; 0.161; -2.817; 947.266; 469.111; -2; 500.359; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212081; 0.049; 0.000; -0.024; 4.410; -12.880; 2.415; -1.136; 0.162; -2.786; 947.075; 470.794; -2; 491.820; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212147; 0.025; 0.115; -0.030; 4.445; -13.755; 1.890; -1.136; 0.162; -2.786; 947.005; 471.432; -2; 480.094; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212191; 0.038; 0.017; -0.054; 4.585; -14.910; 0.350; -1.143; 0.158; -2.875; 946.815; 472.692; -2; 471.724; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212282; 0.033; 0.040; -0.016; 4.305; -16.730; -3.360; -1.150; 0.159; -2.913; 946.845; 472.864; -2; 503.887; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212329; 0.029; 0.036; -0.022; 4.130; -18.165; -4.060; -1.150; 0.159; -2.913; 946.845; 472.850; -2; 503.887; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212439; 0.045; 0.022; -0.008; 5.495; -20.020; -6.195; -1.178; 0.173; -2.927; 946.445; 476.291; -2; 525.486; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212483; 0.048; 0.021; -0.041; 5.880; -20.615; -7.035; -1.181; 0.174; -2.922; 946.445; 476.369; -2; 497.120; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212527; 0.020; 0.017; -0.024; 6.230; -21.805; -7.770; -1.181; 0.174; -2.922; 946.304; 477.538; -2; 488.971; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212659; 0.041; 0.028; -0.023; 7.665; -23.625; -10.010; -1.205; 0.171; -2.904; 946.101; 479.318; -2; 478.666; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212703; 0.044; 0.024; -0.012; 7.770; -24.290; -10.675; -1.205; 0.171; -2.904; 946.101; 479.401; -2; 502.781; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212747; 0.039; 0.027; -0.024; 8.015; -24.780; -12.285; -1.218; 0.167; -2.890; 946.088; 479.495; -2; 480.778; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212835; 0.030; 0.014; -0.019; 8.715; -26.390; -14.700; -1.218; 0.167; -2.890; 946.032; 479.894; -2; 479.669; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212879; 0.046; 0.015; -0.018; 9.065; -26.810; -13.895; -1.226; 0.155; -2.881; 946.032; 480.009; -2; 481.477; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212948; 0.047; 0.019; -0.021; 9.590; -28.105; -15.750; -1.239; 0.149; -2.862; 946.044; 479.914; -2; 479.959; 85; 2; 0; 0; 0; 0; 0; 0
DAT;212992; 0.060; 0.020; -0.036; 10.045; -29.435; -17.185; -1.239; 0.149; -2.862; 945.901; 480.859; -2; 479.959; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213058; 0.053; 0.021; -0.022; 10.745; -30.590; -18.865; -1.248; 0.140; -2.848; 945.842; 481.561; -2; 498.746; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213127; 0.057; 0.028; -0.016; 11.865; -32.130; -23.100; -1.248; 0.140; -2.848; 945.842; 481.694; -2; 484.764; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213171; 0.059; 0.021; -0.023; 12.355; -32.830; -21.980; -1.261; 0.125; -2.821; 945.786; 482.154; -2; 484.764; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213215; 0.060; 0.017; -0.015; 12.915; -33.355; -24.430; -1.261; 0.125; -2.821; 945.786; 482.183; -2; 484.599; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213305; 0.053; 0.033; -0.024; 14.980; -34.475; -27.160; -1.264; 0.112; -2.793; 945.767; 482.288; -2; 484.599; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213349; 0.064; 0.033; -0.012; 16.310; -35.665; -29.190; -1.272; 0.097; -2.772; 945.767; 482.351; -2; 482.638; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213415; 0.064; 0.037; 0.010; 18.060; -36.400; -29.855; -1.272; 0.097; -2.772; 945.714; 482.789; -2; 482.401; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213481; 0.054; 0.043; -0.012; 19.985; -36.785; -28.910; -1.278; 0.076; -2.745; 945.648; 483.364; -2; 485.153; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213525; 0.061; 0.035; -0.021; 20.930; -36.995; -28.630; -1.278; 0.076; -2.745; 945.648; 483.399; -2; 487.201; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213594; 0.081; 0.047; -0.009; 22.820; -37.100; -24.710; -1.278; 0.060; -2.709; 945.682; 483.107; -2; 487.201; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213638; 0.090; 0.022; -0.020; 23.870; -37.310; -24.220; -1.278; 0.060; -2.709; 945.765; 482.555; -2; 487.201; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213704; 0.092; 0.040; -0.012; 25.725; -38.745; -29.120; -1.281; 0.049; -2.669; 945.628; 483.278; -2; 487.201; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213773; 0.093; 0.044; -0.011; 28.280; -39.725; -27.265; -1.279; 0.024; -2.635; 945.628; 483.572; -2; 489.182; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213817; 0.073; 0.047; -0.002; 30.100; -40.110; -25.585; -1.279; 0.024; -2.635; 945.693; 483.039; -2; 484.402; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213883; 0.070; 0.047; -0.018; 31.045; -40.145; -15.715; -1.274; 0.002; -2.593; 945.824; 481.923; -2; 484.402; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213949; 0.069; 0.059; -0.016; 32.060; -40.600; -4.095; -1.279; -0.007; -2.542; 945.799; 482.020; -2; 484.402; 85; 2; 0; 0; 0; 0; 0; 0
DAT;213993; 0.083; 0.059; -0.020; 32.270; -41.510; 6.160; -1.279; -0.007; -2.542; 945.799; 482.072; -2; 482.475; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214061; 0.086; 0.049; -0.019; 32.585; -42.945; 17.570; -1.290; -0.008; -2.502; 945.748; 482.491; -2; 483.638; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214108; 0.116; 0.055; -0.019; 32.165; -43.715; 19.040; -1.290; -0.008; -2.502; 945.821; 482.037; -2; 483.638; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214152; 0.127; 0.063; -0.015; 32.130; -45.010; 21.735; -1.306; 0.011; -2.461; 945.821; 481.889; -2; 483.638; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214240; 0.002; 0.038; -0.010; 31.185; -46.270; 46.795; -1.323; 0.027; -2.397; 945.917; 481.048; -2; 483.638; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214284; 0.135; 0.048; -0.022; 30.065; -47.740; 61.705; -1.323; 0.027; -2.397; 945.887; 481.278; -2; 483.638; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214350; 0.151; 0.033; -0.019; 26.215; -50.120; 85.575; -1.359; 0.079; -2.350; 946.029; 480.355; -2; 481.939; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214416; 0.157; 0.011; -0.037; 20.895; -53.585; 96.950; -1.359; 0.079; -2.350; 946.029; 480.047; -2; 481.939; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214482; 0.164; 0.003; -0.032; 11.235; -59.535; 116.340; -1.386; 0.141; -2.295; 946.127; 479.192; -2; 481.939; 85; 2; 0; 0; 0; 0; 0; 0
DAT;214710; 0.584; 0.808; -0.139; -23.800; -70.560; 68.145; -1.363; 0.346; -2.217; 946.447; 476.385; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;214756; 0.144; -0.051; -0.042; -30.100; -62.755; 56.735; -1.398; 0.527; -1.991; 946.533; 475.790; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;214800; 0.121; -0.051; -0.036; -35.665; -72.030; 50.330; -1.398; 0.527; -1.991; 946.533; 475.611; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;214866; 0.121; -0.020; -0.008; -42.385; -72.450; 44.135; -1.356; 0.565; -1.934; 946.676; 474.362; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;214910; 0.086; -0.027; -0.038; -45.430; -73.150; 30.030; -1.356; 0.565; -1.934; 946.780; 473.651; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;214954; 0.053; -0.013; -0.037; -47.530; -73.290; 17.500; -1.308; 0.536; -1.849; 946.780; 473.434; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;214998; 0.049; 0.004; -0.034; -48.790; -72.485; 10.850; -1.308; 0.536; -1.849; 946.919; 472.504; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215064; 0.018; 0.004; -0.021; -49.805; -71.435; 7.385; -1.257; 0.454; -1.778; 947.151; 470.669; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215108; 0.005; 0.028; -0.029; -49.245; -70.175; 6.055; -1.257; 0.454; -1.778; 947.151; 470.185; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215152; -0.028; 0.032; -0.013; -48.055; -67.970; 5.075; -1.229; 0.382; -1.740; 947.260; 469.431; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215218; -0.036; 0.058; -0.016; -30.275; -44.520; 3.535; -1.229; 0.382; -1.740; 947.260; 469.191; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215262; -0.063; 0.084; -0.033; -43.575; -59.920; 13.615; -1.192; 0.322; -1.733; 947.448; 467.635; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215306; -0.103; 0.102; -0.023; -37.380; -62.440; 9.450; -1.192; 0.322; -1.733; 947.636; 466.301; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215372; -0.117; 0.019; 0.240; 55.825; 119.665; 32.935; -1.169; 0.289; -1.733; 947.636; 465.889; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215416; -0.139; 0.174; -0.042; -38.395; -30.485; 24.080; -1.169; 0.289; -1.733; 947.860; 464.032; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215460; -0.144; 0.173; -0.047; -18.480; -28.140; 24.255; -1.138; 0.301; -1.760; 947.860; 463.916; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215526; -0.166; 0.191; -0.032; -8.155; -15.820; 24.885; -1.138; 0.301; -1.760; 947.961; 463.035; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215570; -0.147; 0.204; -0.038; -0.735; -8.260; 30.065; -1.126; 0.315; -1.825; 948.145; 461.505; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215658; -0.123; 0.218; -0.045; 22.295; 2.135; 50.330; -1.131; 0.339; -1.861; 948.369; 459.551; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215702; -0.133; 0.158; -0.028; 23.730; 14.175; 50.890; -1.131; 0.339; -1.861; 948.609; 457.850; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215746; -0.076; 0.195; -0.068; 31.150; 19.110; 59.150; -1.157; 0.362; -1.882; 948.609; 457.347; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215790; -0.025; 0.143; -0.045; 37.765; 20.720; 59.325; -1.157; 0.362; -1.882; 948.873; 455.573; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215856; 0.079; 0.124; -0.050; 44.065; 18.865; 53.095; -1.193; 0.405; -1.898; 948.873; 455.000; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215902; 0.031; 0.030; -0.049; 48.545; 16.030; 49.665; -1.193; 0.405; -1.898; 949.088; 453.220; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;215948; 0.075; -0.007; -0.059; 49.350; 13.090; 48.755; -1.214; 0.461; -1.886; 949.267; 451.926; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216014; 0.081; -0.049; -0.041; 47.775; 5.705; 41.440; -1.214; 0.461; -1.886; 949.267; 451.531; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216080; 0.059; -0.123; -0.054; 37.905; 3.045; 37.380; -1.220; 0.512; -1.883; 949.530; 449.251; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216124; 0.074; -0.113; -0.046; 35.945; -5.215; 31.255; -1.220; 0.512; -1.883; 949.625; 448.428; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216168; 0.075; -0.157; -0.066; 33.355; -21.665; 19.985; -1.219; 0.559; -1.876; 949.625; 448.377; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216258; 0.048; -0.178; -0.071; 10.885; -11.865; 20.195; -1.215; 0.576; -1.867; 950.007; 445.030; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216324; -0.042; -0.162; -0.075; -2.205; -15.820; 24.255; -1.215; 0.576; -1.867; 950.483; 440.901; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216412; -0.095; -0.177; -0.095; -20.440; -7.840; 29.260; -1.208; 0.595; -1.866; 950.911; 437.089; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216456; -0.061; -0.109; -0.075; -26.215; -5.495; 29.750; -1.198; 0.587; -1.858; 951.300; 433.877; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216500; -0.070; -0.120; -0.054; -24.640; -0.560; 47.985; -1.198; 0.587; -1.858; 951.300; 433.676; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216610; 0.029; 0.027; -0.189; -35.840; 8.855; 32.060; -1.186; 0.578; -1.851; 951.762; 429.669; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216654; -0.140; -0.027; -0.497; -45.255; 16.555; 32.410; -1.193; 0.562; -1.844; 951.762; 429.608; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216698; 0.233; 0.670; 1.933; 36.365; -0.175; 32.515; -1.193; 0.562; -1.844; 947.881; 461.592; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216808; 0.264; 0.127; -0.191; -32.095; 3.815; 15.925; -1.197; 0.535; -1.847; 952.865; 420.615; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216852; 0.009; 0.276; -0.156; -17.570; 8.050; 20.090; -1.203; 0.513; -1.857; 953.327; 416.173; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216940; 0.057; -0.179; -0.259; -5.845; 2.520; 10.605; -1.214; 0.512; -1.856; 952.609; 421.781; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;216984; 0.940; 0.627; -0.985; 65.065; 143.010; -23.065; -1.214; 0.512; -1.856; 952.846; 420.592; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217050; -0.307; 0.160; -0.949; 105.455; -141.680; -34.125; -1.227; 0.481; -1.864; 952.846; 420.105; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217138; 0.819; 0.183; -0.666; 76.090; -76.965; -143.360; -1.234; 0.539; -1.868; 953.481; 414.549; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217182; 0.276; -0.719; -0.069; 79.380; -50.050; 47.565; -1.234; 0.539; -1.868; 957.400; 382.389; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217226; 0.214; -5.279; -0.121; 143.325; 143.325; 286.685; -1.085; 0.664; -1.878; 957.481; 379.848; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217336; 0.921; 2.239; -4.351; -226.520; -77.315; 8.750; -0.865; 0.494; -1.849; 957.519; 379.228; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217380; -0.633; 0.147; -3.972; 143.325; -143.360; -286.720; -0.865; 0.494; -1.849; 957.519; 379.208; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217468; -1.472; 0.946; 15.989; 286.685; 286.685; -143.360; -0.984; 0.770; -1.964; 952.913; 411.651; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217534; 0.768; -0.405; 8.024; -286.720; -256.270; -143.360; -0.943; -0.190; -2.535; 952.913; 419.388; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217578; 0.254; -0.294; 3.656; -286.720; -220.605; -143.360; -0.943; -0.190; -2.535; 954.138; 409.441; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217666; 0.510; 3.414; 3.528; -222.810; 36.015; -68.985; -1.218; 0.340; -2.584; 953.853; 411.122; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217710; 0.345; 0.743; 1.281; 211.680; 22.610; -247.380; -1.218; 0.340; -2.584; 953.971; 410.486; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217754; -0.211; 1.592; 4.587; 286.685; 93.310; -263.340; -1.179; 0.397; -2.598; 953.971; 410.252; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217842; 1.734; -1.912; 3.524; 286.685; 163.415; -0.280; -1.086; -0.067; -2.698; 954.337; 407.081; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217908; 0.825; -1.058; 0.623; 113.680; -26.880; -150.080; -1.086; -0.067; -2.698; 954.315; 407.225; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;217974; 0.311; -0.437; 0.355; -51.345; -134.505; -242.795; -0.970; -0.310; -2.544; 954.440; 406.199; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218018; 0.229; -0.295; 0.672; -103.355; -202.615; -238.490; -0.970; -0.310; -2.544; 954.440; 406.135; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218062; 0.135; -0.095; 1.366; -126.175; -271.390; -200.795; -0.874; -0.280; -2.579; 954.267; 407.552; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218150; 0.144; -0.031; 3.000; -153.265; -286.720; -178.010; -0.943; -0.181; -2.667; 954.290; 407.451; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218194; -0.475; -0.228; 3.408; -85.715; -286.720; -230.335; -0.943; -0.181; -2.667; 954.302; 407.368; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218238; -0.554; -0.035; 1.501; -44.065; -239.435; -266.595; -1.125; -0.134; -2.648; 954.302; 407.342; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218326; -0.394; -0.145; 0.514; -101.955; 48.965; -109.060; -1.113; -0.176; -2.628; 954.391; 406.575; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218372; -0.115; -0.021; 0.329; -123.410; 79.415; -72.380; -1.113; -0.176; -2.628; 954.344; 406.942; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218438; -0.150; 0.060; 0.868; -140.560; 107.625; -56.595; -1.023; -0.101; -2.702; 954.392; 406.657; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218482; -0.079; 0.157; 1.291; -141.120; 136.185; -71.750; -1.023; -0.101; -2.702; 954.392; 406.561; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218526; -0.128; 0.339; 2.107; -101.920; 142.030; -86.835; -0.893; 0.011; -2.748; 954.531; 405.636; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218614; 0.242; 0.221; 0.736; -12.600; 93.590; -136.010; -0.893; 0.011; -2.748; 954.483; 405.727; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;218658; 0.442; 0.421; 1.072; 34.720; 36.295; -167.930; -0.766; 0.073; -2.746; 954.483; 405.751; -2; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
